int64_field_0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
920,2.0,2019-01-01 00:48:57.000000 UTC,2019-01-01 00:51:08.000000 UTC,1.0,0.75,1.0,false,125,113,1.0,4.5,0.5,0.5,1.74,0.0,0.3,7.54,
921,2.0,2019-01-01 00:53:33.000000 UTC,2019-01-01 01:01:58.000000 UTC,1.0,1.12,1.0,false,90,79,1.0,7.0,0.5,0.5,1.66,0.0,0.3,9.96,
922,1.0,2019-01-01 00:16:39.000000 UTC,2019-01-01 01:24:10.000000 UTC,1.0,8.8,1.0,false,226,122,2.0,27.5,0.5,0.5,0.0,0.0,0.3,28.8,
923,2.0,2019-01-01 00:07:42.000000 UTC,2019-01-01 00:20:32.000000 UTC,1.0,3.14,1.0,false,262,137,2.0,12.0,0.5,0.5,0.0,0.0,0.3,13.3,
924,2.0,2019-01-01 00:38:24.000000 UTC,2019-01-01 00:43:10.000000 UTC,1.0,0.36,1.0,false,249,158,1.0,4.5,0.5,0.5,5.0,0.0,0.3,10.8,
925,2.0,2019-01-01 00:50:47.000000 UTC,2019-01-01 00:52:57.000000 UTC,1.0,0.4,1.0,false,249,68,1.0,3.5,0.5,0.5,1.0,0.0,0.3,5.8,
926,2.0,2019-01-01 00:41:13.000000 UTC,2019-01-01 00:52:04.000000 UTC,1.0,0.84,1.0,false,234,234,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
927,2.0,2019-01-01 00:54:29.000000 UTC,2019-01-01 01:07:35.000000 UTC,1.0,1.47,1.0,false,234,137,1.0,10.0,0.5,0.5,1.0,0.0,0.3,12.3,
928,2.0,2019-01-01 00:27:55.000000 UTC,2019-01-01 00:32:38.000000 UTC,2.0,0.99,1.0,false,246,246,1.0,5.5,0.5,0.5,1.7,0.0,0.3,8.5,
929,2.0,2019-01-01 00:45:17.000000 UTC,2019-01-01 01:14:53.000000 UTC,2.0,6.81,1.0,false,246,193,2.0,25.0,0.5,0.5,0.0,0.0,0.3,26.3,
930,2.0,2019-01-01 00:48:06.000000 UTC,2019-01-01 00:54:35.000000 UTC,1.0,0.83,1.0,false,137,79,1.0,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
931,2.0,2019-01-01 00:56:29.000000 UTC,2019-01-01 01:00:00.000000 UTC,1.0,0.8,1.0,false,79,107,1.0,4.5,0.5,0.5,1.74,0.0,0.3,7.54,
932,1.0,2019-01-01 00:15:33.000000 UTC,2019-01-01 00:36:28.000000 UTC,2.0,8.8,1.0,false,48,235,2.0,26.0,0.5,0.5,0.0,0.0,0.3,27.3,
933,1.0,2019-01-01 00:49:29.000000 UTC,2019-01-01 01:14:43.000000 UTC,1.0,8.0,1.0,false,244,68,2.0,27.0,0.5,0.5,0.0,0.0,0.3,28.3,
934,2.0,2019-01-01 00:17:59.000000 UTC,2019-01-01 00:19:52.000000 UTC,2.0,0.61,1.0,false,140,236,2.0,4.0,0.5,0.5,0.0,0.0,0.3,5.3,
935,2.0,2019-01-01 00:29:18.000000 UTC,2019-01-01 00:49:44.000000 UTC,2.0,6.18,1.0,false,238,249,1.0,21.0,0.5,0.5,5.58,0.0,0.3,27.88,
936,2.0,2019-01-01 00:53:08.000000 UTC,2019-01-01 00:56:37.000000 UTC,2.0,0.77,1.0,false,158,68,1.0,4.5,0.5,0.5,1.45,0.0,0.3,7.25,
937,2.0,2019-01-01 00:30:33.000000 UTC,2019-01-01 00:40:05.000000 UTC,2.0,2.3,1.0,false,75,140,1.0,9.5,0.5,0.5,2.16,0.0,0.3,12.96,
938,2.0,2019-01-01 00:58:53.000000 UTC,2019-01-01 01:23:13.000000 UTC,2.0,6.37,1.0,false,237,244,2.0,21.5,0.5,0.5,0.0,0.0,0.3,22.8,
939,1.0,2019-01-01 00:20:16.000000 UTC,2019-01-01 00:57:35.000000 UTC,4.0,16.6,1.0,false,132,133,1.0,48.0,0.5,0.5,7.0,0.0,0.3,56.3,
940,2.0,2019-01-01 00:00:52.000000 UTC,2019-01-01 00:03:45.000000 UTC,1.0,0.43,1.0,false,236,263,2.0,4.0,0.5,0.5,0.0,0.0,0.3,5.3,
941,2.0,2019-01-01 00:10:28.000000 UTC,2019-01-01 00:35:52.000000 UTC,1.0,3.47,1.0,false,237,90,1.0,17.5,0.5,0.5,2.82,0.0,0.3,21.62,
942,2.0,2019-01-01 00:37:56.000000 UTC,2019-01-01 00:47:30.000000 UTC,2.0,1.67,1.0,false,90,231,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8,
943,2.0,2019-01-01 00:48:25.000000 UTC,2019-01-01 00:51:22.000000 UTC,2.0,0.55,1.0,false,231,231,1.0,4.0,0.5,0.5,1.06,0.0,0.3,6.36,
944,2.0,2019-01-01 00:17:12.000000 UTC,2019-01-01 00:34:01.000000 UTC,1.0,0.95,1.0,false,170,90,2.0,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
945,2.0,2019-01-01 00:44:27.000000 UTC,2019-01-01 01:06:35.000000 UTC,1.0,2.61,1.0,false,68,232,2.0,15.0,0.5,0.5,0.0,0.0,0.3,16.3,
946,2.0,2019-01-01 00:13:43.000000 UTC,2019-01-01 00:17:38.000000 UTC,2.0,0.69,1.0,false,236,236,1.0,5.0,0.5,0.5,0.94,0.0,0.3,7.24,
947,2.0,2019-01-01 00:30:57.000000 UTC,2019-01-01 00:31:06.000000 UTC,2.0,0.0,1.0,false,262,262,1.0,2.5,0.5,0.5,8.0,0.0,0.3,11.8,
948,2.0,2019-01-01 00:32:26.000000 UTC,2019-01-01 00:49:49.000000 UTC,3.0,8.39,1.0,false,262,13,2.0,25.0,0.5,0.5,0.0,0.0,0.3,26.3,
949,2.0,2019-01-01 00:58:45.000000 UTC,2019-01-01 01:02:25.000000 UTC,2.0,0.78,1.0,false,125,114,1.0,4.5,0.5,0.5,1.74,0.0,0.3,7.54,
950,1.0,2019-01-01 00:04:30.000000 UTC,2019-01-01 00:07:54.000000 UTC,2.0,0.8,1.0,false,137,224,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
951,1.0,2019-01-01 00:20:00.000000 UTC,2019-01-01 00:22:47.000000 UTC,1.0,0.3,1.0,false,79,79,1.0,4.0,0.5,0.5,1.3,0.0,0.3,6.6,
952,1.0,2019-01-01 00:24:14.000000 UTC,2019-01-01 00:28:35.000000 UTC,2.0,0.7,1.0,false,79,79,1.0,5.0,0.5,0.5,1.25,0.0,0.3,7.55,
953,1.0,2019-01-01 00:30:10.000000 UTC,2019-01-01 00:39:13.000000 UTC,2.0,1.4,1.0,true,79,231,1.0,8.0,0.5,0.5,1.85,0.0,0.3,11.15,
954,1.0,2019-01-01 00:46:13.000000 UTC,2019-01-01 00:58:02.000000 UTC,4.0,2.2,1.0,false,144,170,1.0,10.0,0.5,0.5,5.0,0.0,0.3,16.3,
955,2.0,2018-12-31 23:57:09.000000 UTC,2019-01-01 00:30:26.000000 UTC,1.0,4.6,1.0,false,48,261,1.0,22.0,0.5,0.5,0.0,0.0,0.3,23.3,
956,2.0,2019-01-01 00:43:11.000000 UTC,2019-01-01 00:58:24.000000 UTC,1.0,1.96,1.0,false,231,144,1.0,9.0,0.5,0.5,2.06,0.0,0.3,12.36,
957,2.0,2019-01-01 00:39:13.000000 UTC,2019-01-01 00:49:25.000000 UTC,1.0,4.85,1.0,false,132,10,1.0,15.5,0.5,0.5,3.36,0.0,0.3,20.16,
958,1.0,2019-01-01 00:21:17.000000 UTC,2019-01-01 00:23:41.000000 UTC,2.0,0.9,1.0,false,142,239,1.0,4.5,0.5,0.5,1.4,0.0,0.3,7.2,
959,1.0,2019-01-01 00:32:15.000000 UTC,2019-01-01 00:56:27.000000 UTC,3.0,8.7,1.0,false,239,136,2.0,27.0,0.5,0.5,0.0,0.0,0.3,28.3,
960,1.0,2019-01-01 00:54:52.000000 UTC,2019-01-01 01:24:03.000000 UTC,2.0,4.5,1.0,false,263,249,1.0,20.5,0.5,0.5,4.35,0.0,0.3,26.15,
961,1.0,2019-01-01 00:28:41.000000 UTC,2019-01-01 00:31:16.000000 UTC,3.0,0.4,1.0,false,141,141,1.0,4.0,0.5,0.5,0.26,0.0,0.3,5.56,
962,1.0,2019-01-01 00:36:07.000000 UTC,2019-01-01 00:45:14.000000 UTC,4.0,1.5,1.0,false,141,237,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
963,1.0,2019-01-01 00:47:17.000000 UTC,2019-01-01 00:59:50.000000 UTC,2.0,3.8,1.0,false,263,107,1.0,14.0,0.5,0.5,4.55,0.0,0.3,19.85,
964,1.0,2019-01-01 00:25:28.000000 UTC,2019-01-01 00:50:59.000000 UTC,1.0,17.6,4.0,false,132,265,2.0,76.0,0.5,0.5,0.0,0.0,0.3,77.3,
965,2.0,2019-01-01 00:52:46.000000 UTC,2019-01-01 01:00:25.000000 UTC,2.0,1.54,1.0,false,140,263,1.0,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
966,2.0,2019-01-01 01:03:03.000000 UTC,2019-01-01 01:07:50.000000 UTC,2.0,1.15,1.0,false,263,141,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
967,1.0,2019-01-01 00:33:46.000000 UTC,2019-01-01 00:46:53.000000 UTC,1.0,2.4,1.0,false,170,236,1.0,11.0,0.5,0.5,2.45,0.0,0.3,14.75,
968,1.0,2019-01-01 00:45:11.000000 UTC,2019-01-01 00:49:32.000000 UTC,4.0,1.3,1.0,false,75,263,2.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
969,1.0,2019-01-01 00:54:34.000000 UTC,2019-01-01 00:59:24.000000 UTC,1.0,0.6,1.0,false,237,163,1.0,5.0,0.5,0.5,1.0,0.0,0.3,7.3,
970,1.0,2019-01-01 00:09:23.000000 UTC,2019-01-01 00:14:11.000000 UTC,4.0,0.6,1.0,false,239,238,2.0,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
971,1.0,2019-01-01 00:22:05.000000 UTC,2019-01-01 00:32:58.000000 UTC,2.0,3.0,1.0,false,142,166,1.0,11.5,0.5,0.5,2.55,0.0,0.3,15.35,
972,1.0,2019-01-01 00:42:54.000000 UTC,2019-01-01 00:52:27.000000 UTC,2.0,3.1,1.0,false,239,116,1.0,11.0,0.5,0.5,3.65,0.0,0.3,15.95,
973,1.0,2019-01-01 00:58:31.000000 UTC,2019-01-01 01:05:36.000000 UTC,2.0,0.9,1.0,false,166,151,1.0,6.5,0.5,0.5,1.95,0.0,0.3,9.75,
974,2.0,2019-01-01 00:07:51.000000 UTC,2019-01-01 00:19:36.000000 UTC,1.0,3.85,1.0,false,229,7,1.0,13.5,0.5,0.5,5.0,0.0,0.3,19.8,
975,1.0,2019-01-01 00:53:25.000000 UTC,2019-01-01 01:14:45.000000 UTC,1.0,3.5,1.0,false,125,48,1.0,16.0,0.5,0.5,4.33,0.0,0.3,21.63,
976,2.0,2019-01-01 00:17:46.000000 UTC,2019-01-01 00:31:04.000000 UTC,1.0,3.78,1.0,false,239,68,2.0,14.0,0.5,0.5,0.0,0.0,0.3,15.3,
977,2.0,2019-01-01 00:44:01.000000 UTC,2019-01-01 01:23:28.000000 UTC,1.0,7.62,1.0,false,246,181,1.0,31.0,0.5,0.5,6.46,0.0,0.3,38.76,
978,2.0,2019-01-01 00:21:11.000000 UTC,2019-01-01 00:36:57.000000 UTC,1.0,3.56,1.0,false,24,141,2.0,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
979,2.0,2019-01-01 00:45:04.000000 UTC,2019-01-01 01:12:02.000000 UTC,1.0,3.72,1.0,false,163,249,2.0,18.5,0.5,0.5,0.0,0.0,0.3,19.8,
980,1.0,2019-01-01 00:04:28.000000 UTC,2019-01-01 00:11:34.000000 UTC,2.0,1.4,1.0,false,209,13,2.0,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
981,1.0,2019-01-01 00:18:09.000000 UTC,2019-01-01 00:32:25.000000 UTC,1.0,2.6,1.0,false,261,148,1.0,12.5,0.5,0.5,2.75,0.0,0.3,16.55,
982,1.0,2019-01-01 00:46:30.000000 UTC,2019-01-01 01:04:08.000000 UTC,2.0,4.5,1.0,false,79,236,1.0,16.0,0.5,0.5,2.6,0.0,0.3,19.9,
983,2.0,2019-01-01 00:50:03.000000 UTC,2019-01-01 01:19:35.000000 UTC,5.0,20.11,1.0,false,132,51,2.0,53.5,0.5,0.5,0.0,5.76,0.3,60.56,
984,1.0,2019-01-01 00:11:32.000000 UTC,2019-01-01 00:33:11.000000 UTC,2.0,4.1,1.0,false,48,145,1.0,17.0,0.5,0.5,5.45,0.0,0.3,23.75,
985,1.0,2019-01-01 00:57:05.000000 UTC,2019-01-01 01:10:22.000000 UTC,4.0,1.3,1.0,false,237,233,2.0,9.5,0.5,0.5,0.0,0.0,0.3,10.8,
986,1.0,2019-01-01 00:16:28.000000 UTC,2019-01-01 00:31:21.000000 UTC,2.0,1.4,1.0,false,229,170,2.0,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
987,1.0,2019-01-01 00:11:14.000000 UTC,2019-01-01 00:14:47.000000 UTC,2.0,0.7,1.0,false,166,43,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
988,1.0,2019-01-01 00:20:39.000000 UTC,2019-01-01 00:28:04.000000 UTC,4.0,1.6,1.0,false,236,262,1.0,7.5,0.5,0.5,2.0,0.0,0.3,10.8,
989,1.0,2019-01-01 00:31:25.000000 UTC,2019-01-01 00:40:10.000000 UTC,2.0,1.7,1.0,false,262,239,1.0,8.5,0.5,0.5,1.0,0.0,0.3,10.8,
990,1.0,2019-01-01 00:43:36.000000 UTC,2019-01-01 00:49:03.000000 UTC,2.0,0.8,1.0,false,239,143,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
991,1.0,2019-01-01 00:51:12.000000 UTC,2019-01-01 01:00:21.000000 UTC,1.0,2.1,1.0,false,143,24,1.0,9.0,0.5,0.5,2.05,0.0,0.3,12.35,
992,1.0,2019-01-01 00:04:16.000000 UTC,2019-01-01 00:21:30.000000 UTC,1.0,2.6,1.0,false,238,48,2.0,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
993,1.0,2019-01-01 00:23:17.000000 UTC,2019-01-01 00:43:32.000000 UTC,1.0,2.1,1.0,false,48,170,2.0,13.0,0.5,0.5,0.0,0.0,0.3,14.3,
994,1.0,2019-01-01 00:56:22.000000 UTC,2019-01-01 01:18:10.000000 UTC,1.0,3.4,1.0,false,170,231,2.0,15.5,0.5,0.5,0.0,0.0,0.3,16.8,
995,2.0,2018-12-31 23:56:51.000000 UTC,2019-01-01 00:07:25.000000 UTC,4.0,3.47,1.0,false,161,151,1.0,12.0,0.5,0.5,2.66,0.0,0.3,15.96,
996,2.0,2019-01-01 00:12:12.000000 UTC,2019-01-01 00:16:58.000000 UTC,4.0,0.55,1.0,false,238,151,1.0,5.0,0.5,0.5,1.89,0.0,0.3,8.19,
997,2.0,2019-01-01 00:22:03.000000 UTC,2019-01-01 00:34:30.000000 UTC,5.0,2.3,1.0,false,238,141,2.0,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
998,2.0,2019-01-01 00:35:42.000000 UTC,2019-01-01 00:56:04.000000 UTC,5.0,5.89,1.0,false,141,144,1.0,20.5,0.5,0.5,4.0,0.0,0.3,25.8,
999,2.0,2019-01-01 00:43:59.000000 UTC,2019-01-01 00:49:31.000000 UTC,1.0,1.05,1.0,false,79,148,1.0,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
